"","LONGITUDE","LATITUDE","NAME","ADDRESS","ID","AADTT","FLEET","ID_2"
"929",-101.776468,33.612731,"Indie Truck Stop","Rip Griffin Travel Center
US62/US82, 4407 Idalou Rd
Lubbock TX
Phone:79403

","1431",4180,483,"1289"
"930",-101.837495,33.642255,"Loves Travel Stop","Loves Travel Stop
I-27 Exit 8, southwest corner of exit
Lubbock TX
Phone:79401

","1432",4883,483,"1290"
"931",-101.839838,33.738214,"Indie Truck Stop","New Deal Travel Center
I-27 Ex 14, 127 FM 1729
New Deal TX
Phone:79350

","1474",2726,483,"1291"
"932",-101.83529,33.54918,"AM Best","Rip Griffin Truck Center
I-27 at Ave. A 50th Street
Lubbock TX
Phone:

","1427",6876,668,"1292"
"933",-101.808286,33.528463,"Indie Truck Stop","Chisum Travel Center
US84 and SL401, 2611 E Slaton Rd
Lubbock TX
Phone:79404

","1429",5909,668,"1293"
"934",-101.836529,33.549098,"Indie Truck Stop","Stripes
Hwy 84, 202 50th St
Lubbock TX
Phone:79404

","1430",6876,668,"1294"
"935",-102.711982,34.64167,"Indie Truck Stop","Fast Stop Truck Wash
Hwy 60, 609 E Hwy 60
Friona TX
Phone:79035

","1307",1257,220,"1295"
"936",-101.749141,34.187333,"Indie Truck Stop","Taylor Petroleum
I-27 Ex 49 (US70), 3701 Olton Rd
Plainview TX
Phone:79072

","1506",2324,505,"1296"
"937",-101.378609,33.195041,"Indie Truck Stop","Allsups
409 N Broadway St
Post TX
Phone:79356

","1510",2340,120,"1297"
"938",-101.382544,33.674443,"Indie Truck Stop","Stripes
US62, 900 US Highway 62
Ralls TX
Phone:79357

","1513",893,47,"1298"
"939",-100.226685,34.434963,"Indie Truck Stop","Valero
US83 and US287, 2304 Avenue F NW
Childress TX
Phone:79201

","1222",5285,108,"1299"
"940",-100.230286,34.435532,"Pilot Travel Center","Pilot Travel Center
US83 and US287, 2301 Avenue F NW
Childress TX
Phone:79201

","1223",5285,108,"1300"
"941",-100.533731,34.723061,"Loves Travel Stop","Loves Travel Stop
Hwy 287, Exit Hwy 256, 219 S. Boykin Drive
Memphis TX
Phone:79245

","1446",3686,35,"1301"
"942",-110.089921,34.973951,"Indie Truck Stop","Hopi Travel Plaza
I-40, Exit 292
Holbrook AZ
Phone:86025

","171",2813,87,"1302"
"943",-110.209307,34.905431,"TA Travel Center","TA Travel Center
I-40, Exit 283, 3747 Express Dr
Holbrook AZ
Phone:86025

","172",8135,87,"1303"
"944",-110.311929,34.954665,"Loves Travel Stop","Loves Travel Stop
4703 Main St., I-40 Exit 277
Joseph City AZ
Phone:86032

","173",3828,0,"1304"
"945",-110.674243,35.015442,"Flying J Travel Plaza","Flying J Travel Plaza
I-40 Exit 255, 400 Transcon Lane
Winslow AZ
Phone:86047

","211",2048,28,"1305"
"946",-109.541217,35.128223,"Indie Truck Stop","Navajo Travel Center
I-40 Exit 325
Navajo AZ
Phone:86502

","186",6446,2,"1306"
"947",-109.04831,35.36297,"Indie Truck Stop","Speedys Landmark
35900 Arizona 12
Lupton AZ
Phone:86508

","184",4355,10,"1307"
"948",-108.835458,35.504352,"Indie Truck Stop","Matayas Travel Plaza
I-40 Ex 16 (US66), 3405 W. Historic Highway 66
Gallup NM
Phone:87301

","858",6468,219,"1308"
"949",-108.836199,35.505566,"Loves Travel Stop","Loves Travel Stop
3380 W. 66th, I-40 Exit 16
Gallup NM
Phone:87301

","859",6468,219,"1309"
"950",-108.8358994,35.50590134,"TA Travel Center","TA Travel Center
I-40 & Hwy 66, Exit 16, 3404 W Historical Hwy 66
Gallup NM
Phone:87301

","860",6468,219,"1310"
"951",-108.433471,35.4833,"Flying J Travel Plaza","Flying J Travel Plaza
I-40 Exit 39, I-40 Exit 39 - 1 Giant Crossing I-40 Exit 39
Jamestown NM
Phone:87347

","864",13036,9,"1311"
"952",-110.246295,36.70722,"Indie Truck Stop","Speedys #508
US160/US163
Kayenta AZ
Phone:86033

","174",759,37,"1312"
"953",-107.557442,35.076545,"AM Best","Sky City Travel Center
I-40 Exit 102
Acoma NM
Phone:

","834",6506,55,"1313"
"954",-107.898783,35.18274,"Loves Travel Stop","Loves Travel Stop
I-40 & Horizon Blvd., I-40 Exit 79
Milan NM
Phone:87021

","877",9098,55,"1314"
"955",-107.903329,35.180845,"Petro Center","Petro Center
I-40, Exit 79 at Horizon Road, 1430 Motel Drive
Milan NM
Phone:87021

","878",9098,55,"1315"
"956",-107.475552,35.031806,"Indie Truck Stop","Dancing Eagle Travel Center
Interstate 40 Exit 108
Casa Blanca NM
Phone:87007

","847",7380,0,"1316"
"957",-106.948526,35.029985,"Indie Truck Stop","Route 66 Travel Center
I-40/Rt66 Ex 140, 14314 Central Ave SW
Rio Puerco NM
Phone:87121

","883",6864,7,"1317"
"958",-107.972631,36.545333,"Indie Truck Stop","Giant Hilltop Mustang
13921 HW 550
Bloomfield NM
Phone:87413

","844",3675,370,"1318"
"959",-108.195509,36.728404,"Indie Truck Stop","Huntingtons Broadway Conoco
US64, 520 E Broadway
Farmington NM
Phone:87401

","857",5454,370,"1319"
"960",-108.021408,36.70642,"Indie Truck Stop","Giant
US64, 6176 Highway 64
Bloomfield NM
Phone:87413

","845",3046,239,"1320"
"961",-107.263986,36.146686,"Indie Truck Stop","Apache Nugget Travel Center
US 550 and NM537, 22 mi west of Cuba
Cuba NM
Phone:87013

","853",1475,22,"1321"
"962",-106.648875,35.107254,"Loves Travel Stop","Loves Travel Stop
2200 6th N.W., I-40 Exit 158
Albuquerque NM
Phone:87102

","838",11521,117,"1322"
"963",-106.74631,35.080049,"Flying J Travel Plaza","Flying J Travel Plaza
I-40 Exit 153, 9911 Avalon Road NW
Albuquerque NM
Phone:87105

","837",12539,246,"1323"
"964",-106.786655,35.063128,"Loves Travel Stop","Loves Travel Stop
I-40 Exit 149, 12605 Central Ave NW
Albuquerque NM
Phone:87121

","839",10934,246,"1324"
"965",-106.6247025,35.11109924,"TA Travel Center","TA Travel Center
I-40, Exit 159A,D/I-25,Exit 225(NB):Exit 227(SB), 2501 University Blvd., NE
Albuquerque NM
Phone:87102

","840",19264,528,"1325"
"966",-106.40225,35.416158,"AM Best","San Felipe Travel Center
I-25 Ex 252, 25 Hagon Rd
Algodones NM
Phone:87001

","841",3200,29,"1326"
"967",-105.668439,35.009172,"Indie Truck Stop","Clines Corners
I-40 Exit 218 and Highway 285, One Yacht Club Drive
Clines Corners NM
Phone:87070

","849",6238,119,"1327"
"968",-105.378898,34.996236,"Indie Truck Stop","Flying C Ranch
I-40 Exit 243
Encino NM
Phone:88321

","856",6640,119,"1328"
"969",-106.028544,35.004815,"Indie Truck Stop","Lisas Truck Center
I-40 Ex 197, 820 Central Ave
Moriarty NM
Phone:87035

","879",3758,119,"1329"
"970",-106.045008,35.010851,"Pilot Travel Center","Pilot Travel Center
Hwy 41 and I-40, Exit 196, 305 W. Abrahames Road
Moriarty NM
Phone:87035

","880",5958,119,"1330"
"971",-106.0650024,35.0094986,"TA Travel Center","TA Travel Center
I-40 & Central Avenue., Exit 194, 1700 U.S. Route 66 West
Moriarty NM
Phone:87035

","881",5958,119,"1331"
"972",-105.991727,35.849222,"Indie Truck Stop","Nambe Falls Travel Plaza
US284/US84 Ex 177, 33B Arroyo Cuyamungue Rd
Santa Fe NM
Phone:87506

","886",2567,11,"1332"
"973",-107.999579,36.811194,"Indie Truck Stop","RoadRunner Fuels
800 S Main Ave
Aztec NM
Phone:87410

","842",4410,321,"1333"
"974",-105.209057,35.614203,"Indie Truck Stop","Pinos Truck Stop
I-25 Ex 347, 1901 N Grand Ave
Las Vegas NM
Phone:87701

","868",532,152,"1334"
"975",-104.637716,34.946713,"Loves Travel Stop","Loves Travel Stop
I-40 & Hwy 84, I-40 Exit 277
Santa Rosa NM
Phone:88435

","887",8690,61,"1335"
"976",-104.65082,34.947076,"Pilot Travel Center","Pilot Travel Center
I-40 Exit 277, 2464 Historic Route 66
Santa Rosa NM
Phone:88435

","888",6611,61,"1336"
"977",-104.6407013,34.94430161,"TA Travel Center","TA Travel Center
I-40 & U.S. 66, 54 & 84, Exit 277, 2634 Historic Route 66
Santa Rosa NM
Phone:88435

","889",8690,61,"1337"
"978",-104.592658,36.449618,"Indie Truck Stop","Russell Truck Travel
18 Old French Rd, I-25 Exit 419
Springer NM
Phone:87747

","890",1500,15,"1338"
"979",-103.703054,35.159275,"Flying J Travel Plaza","Flying J Travel Plaza
I-40 & Exit 333, 2021 S. Mountain Rd
Tucumcari NM
Phone:88401

","894",7695,104,"1339"
"980",-103.7239839,35.15408255,"Indie Truck Stop","Circle K Truck Stop
I-40 Ex 332, 2624 S. 1st St
Tucumcari NM
Phone:88401

","895",10315,104,"1340"
"981",-103.701308,35.158604,"Loves Travel Stop","Loves Travel Stop
1900 Mountain Rd., I-40 Exit 333
Tucumcari NM
Phone:88401

","896",7695,104,"1341"
"982",-103.102012,35.172861,"Indie Truck Stop","Russells Truck Stop
Exit 369 I-40
Bard NM
Phone:88411

","843",5158,0,"1342"
"983",-103.10388,35.175,"AM Best","Russells Endee Truck and Travel
1583 Frontage Road 4132, I-40 Exit 369
Glenrio NM
Phone:88434

","861",5870,0,"1343"
"984",-103.332509,35.11502,"Indie Truck Stop","Dhillon Fuel
I-40 Ex 356, 2405 State Highway 469
San Jon NM
Phone:88434

","885",4829,19,"1344"
"985",-103.179939,36.445421,"Loves Travel Stop","Loves Country Store
703 South 1st
Clayton NM
Phone:88415

","848",1779,60,"1345"
"986",-104.42779,36.884443,"Indie Truck Stop","Raton Truck Stop
I-25 and US87/US64, 855 Clayton Rd
Raton NM
Phone:87740

","882",1581,120,"1346"
"987",-102.407512,34.810264,"Loves Travel Stop","Loves Travel Stop
901 West 1st St, Exit Hwy 385
Hereford TX
Phone:79045

","1331",1824,1105,"1347"
"988",-102.36994,34.829075,"Indie Truck Stop","Stripes
Hwy 60, 2901 N. 1st St
Hereford TX
Phone:79045

","1332",1802,1105,"1348"
"989",-101.907173,35.117693,"Loves Travel Stop","Loves Travel Stop
8615 Canyon Dr., I-27 Exit 116
Amarillo TX
Phone:79110-4811

","1150",4810,95,"1349"
"990",-101.723356,35.194257,"Flying J Travel Plaza","Flying J Travel Plaza
I-40 Exit 76, 9601 I-40 E Exit 76
Amarillo TX
Phone:79111

","1148",7379,658,"1350"
"991",-101.7081833,35.19326782,"Indie Truck Stop","Hana Travel Plaza
11301 I-40 East
Amarillo TX
Phone:79118

","1149",7143,658,"1351"
"992",-101.760945,35.191927,"Loves Travel Stop","Loves Travel Stop
6930 I-40 East, I-40 Exit 74A
Amarillo TX
Phone:79120

","1152",8003,658,"1352"
"993",-101.744363,35.190399,"Petro Center","Petro Center
I-40, Exit 75 at Lakeside Drive, 8500 E I-40 @ Lakeside Drive
Amarillo TX
Phone:79120

","1153",8409,658,"1353"
"994",-101.742336,35.195581,"Pilot Travel Center","Pilot Travel Center
I-40 Exit 75, 715 South Lakeside Drive
Amarillo TX
Phone:79118

","1154",8409,658,"1354"
"995",-101.7589035,35.19150162,"TA Travel Center","TA Travel Center
I-40 & Whitaker, Exit 74, 7000 E. Interstate 40
Amarillo TX
Phone:79118

","1155",8003,658,"1355"
"996",-101.381536,35.218765,"Loves Travel Stop","Loves Travel Stop
I-40 & Conway, I-40 Exit 96
Claude TX
Phone:79068

","1228",4561,89,"1356"
"997",-102.011074,35.189231,"Loves Travel Stop","Loves Travel Stop
14701 I-40 West, I-40 Exit 60
Amarillo TX
Phone:79124

","1151",6267,157,"1357"
"998",-102.507702,36.055611,"Indie Truck Stop","Mazzios Pizza and Stop
US87, 1107 Highway 87
Dalhart TX
Phone:79022

","1243",2111,665,"1358"
"999",-101.973387,35.84744,"Indie Truck Stop","Frontier Fuel Travel Center
US287, 1603 S. Dumas Ave
Dumas TX
Phone:79029

","1266",3688,424,"1359"
"1000",-101.363657,35.1117,"Indie Truck Stop","Taylors
US 287 and 331 West 1st Street
Claude TX
Phone:79019

","1227",3406,55,"1360"
"1001",-100.986981,35.521744,"Indie Truck Stop","Taylor Mart
Hwy 60, 11818 Highway 60 W.
Pampa TX
Phone:79065

","1494",2123,333,"1361"
"1002",-100.802588,36.375039,"Indie Truck Stop","Kent Kwik
US83, 2600 S. Main St
Perryton TX
Phone:79070

","1500",2276,493,"1362"
"1003",-100.370156,35.942295,"Indie Truck Stop","Oasis Truck Stop
US60 and US83
Canadian TX
Phone:79014

","1209",2057,157,"1363"
"1004",-100.018745,36.122792,"Indie Truck Stop","Perks Convenient Grocery
US60, 505 E Commercial St
Higgins TX
Phone:

","1335",729,9,"1364"
"1005",-99.504584,27.566521,"Indie Truck Stop","Noria Convenience Store
I-35 Ex 4, 7116 Santa Maria Ave
Laredo TX
Phone:78041

","1409",8057,1799,"1365"
"1006",-99.465784,27.686321,"Flying J Travel Plaza","Flying J Travel Plaza
I-35 & Exit 13, 1011 Beltway Parkway
Laredo TX
Phone:78045

","1407",5578,3008,"1366"
"1007",-99.508869,27.583036,"Indie Truck Stop","Stripes
I-35 Ex 7, 8919 Mines Rd
Laredo TX
Phone:78045

","1410",11689,3008,"1367"
"1008",-99.517165,27.605421,"Indie Truck Stop","Speedy Stop
I-35 Ex 8, 11801 Mines Rd
Laredo TX
Phone:78045

","1411",9740,3008,"1368"
"1009",-99.522453,27.612971,"Indie Truck Stop","Laredo Fuel Express
I-35 Ex 8, Killam and Mines Road
Laredo TX
Phone:78045

","1412",7423,3008,"1369"
"1010",-99.553507,27.644362,"Indie Truck Stop","Discount Diesel L.C. Lube
I-35 Ex 8, 18658 FM 1472
Laredo TX
Phone:78045

","1413",1674,3008,"1370"
"1011",-99.461439,27.68463,"Pilot Travel Center","Pilot Travel Center
I-35 Exit 13, 1101 Uniroyal Drive
Laredo TX
Phone:78045

","1415",4991,3008,"1371"
"1012",-99.464039,27.688153,"TA Travel Center","TA Travel Center
I-35 and Beltway Parkway, 1010 Beltway Parkway
Laredo TX
Phone:78045

","1416",4991,3008,"1372"
"1013",-99.848579,28.510805,"Pilot Travel Center","Pilot Travel Center
1045 S Hwy 83
Carrizo Springs TX
Phone:78834

","1213",3007,337,"1373"
"1014",-99.23798,28.451525,"Flying J Travel Plaza","Flying J Travel Plaza
I-35, Exit 69, 921 N. IH 35
Cotulla TX
Phone:78014

","1238",4953,120,"1374"
"1015",-99.250316,28.444053,"Indie Truck Stop","Tetco
I-35 Ex 67
Cotulla TX
Phone:78014

","1239",4247,120,"1375"
"1016",-99.237592,28.448987,"Indie Truck Stop","Bigs 301
I-35 Ex 67, 1162 FM 468
Cotulla TX
Phone:78014

","1240",4953,120,"1376"
"1017",-99.348809,28.046592,"Indie Truck Stop","Road Ranger
I-35 Exit 39, 45 East State Highway 44
Encinal TX
Phone:78019

","1286",3059,253,"1377"
"1018",-99.348797,28.045577,"Loves Travel Stop","Loves Travel Stop
I-35 Exit 39, I-35 Hwy 44
Laredo TX
Phone:78019

","1414",3059,253,"1378"
"1019",-99.831165,28.694342,"Indie Truck Stop","Cleos Travel Center Shell
Hwy 83, 1901 N Highway 83
Crystal City TX
Phone:78839

","1241",3056,98,"1379"
"1020",-99.184334,28.667074,"Indie Truck Stop","Bigs
I-35 Ex 84 (Hwy 85), 17294 S. Interstate Highway 35
Dilley TX
Phone:78017

","1265",4953,78,"1380"
"1021",-99.050694,29.029007,"Indie Truck Stop","Road Ranger
9975 N IH 35
Moore TX
Phone:78057

","1460",6748,35,"1381"
"1022",-99.116017,28.899655,"Petro Center","Petro Center
I-35, Exit 101, 110 Interstate 35 Frontage Rd
Pearsall TX
Phone:78061

","1497",6095,179,"1382"
"1023",-98.844963,29.184707,"Loves Travel Stop","Loves Travel Stop
I-35 Exit 127, 21548 FM 471 South
Natalia TX
Phone:78059

","1469",7344,37,"1383"
"1024",-98.618363,27.882693,"Indie Truck Stop","Stripes
US59/Hwy 44 and Hwy 16, 100 W Riley St
Freer TX
Phone:78357

","1306",2237,120,"1384"
"1025",-97.936972,27.956865,"Indie Truck Stop","Stripes
Hwy 359 and 624Farm Market, W Orange Ave
Orange Grove TX
Phone:78372

","1488",1600,55,"1385"
"1026",-98.028227,28.3367,"Flying J Travel Plaza","Flying J Travel Plaza
I-37 Ex 56 (Hwy 59), 4030 Highway 59
George West TX
Phone:78022

","1311",5516,180,"1386"
"1027",-98.113414,28.327011,"Indie Truck Stop","George West Truck Stop
Hwy 281 and Hwy 59, 100 Nueces St
George West TX
Phone:78022

","1312",2988,180,"1387"
"1028",-98.029031,28.337795,"Indie Truck Stop","Stripes #2190
I-37 Ex 56, 923 S Hwy 37 Access
George West TX
Phone:78022

","1313",5516,180,"1388"
"1029",-97.818892,28.111517,"Indie Truck Stop","Road Ranger
I-37 Exit 36, 10538 N. Highway 359
Mathis TX
Phone:78368

","1443",6485,96,"1389"
"1030",-97.819456,28.112303,"Indie Truck Stop","Shell Texas Star
I-37 Exit 36
Mathis TX
Phone:78368

","1444",6485,96,"1390"
"1031",-97.453542,27.809809,"Indie Truck Stop","Corpus Christi Truck Stop
I-37 Ex 3a, 1302 Navigation Blvd
Corpus Christi TX
Phone:78407

","1236",8547,32,"1391"
"1032",-97.453436,27.810119,"Indie Truck Stop","Corpus Christ Truck Stop 36
1302 Navigation Boulevard
Corpus Christi TX
Phone:78407

","1237",8547,32,"1392"
"1033",-97.587432,27.943346,"Indie Truck Stop","Valero/Snappy Foods
Hwy 77, 1200 Voss Ave
Odem TX
Phone:78370

","1476",4209,83,"1393"
"1034",-97.585375,27.947033,"Indie Truck Stop","Texas Star
901 Voss Ave
Odem TX
Phone:78370

","1477",4209,83,"1394"
"1035",-98.425533,28.904383,"Indie Truck Stop","Kuntry Korner Steak & Eggs
Ih 37
Pleasanton TX
Phone:78064

","1507",6408,398,"1395"
"1036",-98.394954,29.282224,"Indie Truck Stop","Tetco
I-37 Ex 130, 13954 Interstate 37 S
Elmendorf TX
Phone:78112

","1284",8181,225,"1396"
"1037",-98.315423,29.460062,"Indie Truck Stop","San Antonio Travel Center
I-10 Ex 585, 8755 I-10 East
Converse TX
Phone:78109

","1234",11239,202,"1397"
"1038",-97.894806,28.864806,"Indie Truck Stop","Stripes
1905 South US Hwy 181, Southeast corner of town at jct of 181 and 181 Business
Karnes City TX
Phone:78118

","1396",3432,93,"1398"
"1039",-97.462849,29.514933,"Indie Truck Stop","Buc-Ees
US90 and US183, 1114 N Sarah Dewitt Dr
Gonzales TX
Phone:78629

","1316",4155,349,"1399"
"1040",-98.901891,29.982557,"Loves Travel Stop","Loves Travel Stop
I-10 Exit 523, 43 US Highway 87
Comfort TX
Phone:78013

","1232",2752,92,"1400"
"1041",-99.672474,30.418183,"Indie Truck Stop","Segovia Truck Stop
I-10 Ex 465, 115 S. Segovia Access Rd
Junction TX
Phone:76849

","1391",2341,62,"1401"
"1042",-99.689256,30.42734,"Indie Truck Stop","Segovia Truck Stop
115 Segovia Access Road South
Junction TX
Phone:76849

","1392",2341,62,"1402"
"1043",-99.77324,30.509107,"Indie Truck Stop","Junction Country Store
2416 N. Main Street
Junction TX
Phone:76849

","1393",3297,62,"1403"
"1044",-99.772628,30.50919,"Indie Truck Stop","Genes Go Truck Stop
2419 North Main Street
Junction TX
Phone:76849

","1394",3297,62,"1404"
"1045",-99.777909,30.505456,"Pilot Travel Center","Pilot Travel Center
I-10 Exit 456, 2342 North Main Street
Junction TX
Phone:76849

","1395",3297,62,"1405"
"1046",-99.335645,31.114807,"Indie Truck Stop","Berklys Travel Center
Hwy 87 and Hwy 377, 2340 S Bridge St
Brady TX
Phone:76825

","1185",1417,191,"1406"
"1047",-98.194595,29.496801,"AM Best","Trainer Hale Truck Stop
I-10 Exit 593
Marion TX
Phone:78124

","1440",9055,101,"1407"
"1048",-98.19499,29.496805,"Indie Truck Stop","Exxon Truck Stop
I-10 Ex 593, 14462 W. I-10
Marion TX
Phone:78124

","1441",9055,101,"1408"
"1049",-98.05789948,29.74889946,"TA Travel Center","TA Travel Center
I-35, Exit 193 , 4817 I-35 North
New Braunfels TX
Phone:78130

","1472",15203,743,"1409"
"1050",-98.197571,29.497809,"Indie Truck Stop","Sunmart
I-10 Ex 593, 14425 I-10 E
Converse TX
Phone:78154

","1235",8567,438,"1410"
"1051",-98.155167,29.676037,"Pilot Travel Center","Pilot Travel Center
I-35 Exit 184, 4142 Loop 337
New Braunfels TX
Phone:78132

","1471",16766,927,"1411"
"1052",-98.418574,30.084617,"Indie Truck Stop","Stripes
Hwy 281, 1138 S. US Highway 281
Blanco TX
Phone:78606

","1183",862,111,"1412"
"1053",-97.592282,29.653691,"Loves Travel Stop","Loves Travel Stop
190 US Highway 90, I-10 Exit 632
Luling TX
Phone:78648

","1436",11277,147,"1413"
"1054",-97.687286,30.034604,"Pilot Travel Center","Pilot Travel Center
Hwy 183 and Hwy 21, 13700 US Highway 183 S
Buda TX
Phone:78750

","1199",515,207,"1414"
"1055",-97.416519,30.112087,"Indie Truck Stop","Bastrop Exxon
1273 W Highway 71
Bastrop TX
Phone:78602

","1166",0,73,"1415"
"1056",-97.871802,30.652459,"Indie Truck Stop","Wag A Bag
10990 Highway 29 W, Take IH-35 toward Georgetown. Take Hwy 29 West for 10.75 miles.
Liberty Hill TX
Phone:78642

","1418",1719,92,"1416"
"1057",-97.664594,30.455078,"Indie Truck Stop","Speedy Stop
I-35 Ex 248, 15829 I-35
Pflugerville TX
Phone:78660

","1501",20589,481,"1417"
"1058",-97.610427,30.811458,"Flying J","Flying J US Dealer
I-35 & Exit 275 from NB, Exit 274 from SB, 11710 North Interstate 35
Jarrell TX
Phone:76537

","1388",14038,151,"1418"
"1059",-97.627391,30.774492,"Indie Truck Stop","Texas Star Station
9111 N Interstate 35 Frontage Rd, Exit 271
Jarrell TX
Phone:76537

","1389",14038,151,"1419"
"1060",-97.651198,30.699415,"Indie Truck Stop","Sunmart
I-35 Ex 266, 3800 N Interstate 35
Georgetown TX
Phone:78626

","1314",15620,264,"1420"
"1061",-97.468928,31.041095,"Indie Truck Stop","Cefco Store
I-35 Ex 293a, 1600 S. Highway Blvd
Belton TX
Phone:76513

","1179",15878,279,"1421"
"1062",-97.272529,28.315308,"Indie Truck Stop","Refugio Travel Center
Alamo St at junction of 77 and 183
Refugio TX
Phone:78377

","1517",3566,127,"1422"
"1063",-96.648949,28.610241,"Indie Truck Stop","Buc-ees
Hwy 87 and Hwy 35, 2318 W. Main St
Port Lavaca TX
Phone:77979

","1509",531,183,"1423"
"1064",-96.62541,28.988878,"Loves Travel Stop","Loves Travel Stop
1509 E Rose St, Hwy 59 Exit Milby Rd
Edna TX
Phone:77957

","1277",3910,92,"1424"
"1065",-96.50340271,29.0496006,"TA Travel Center","TA Travel Center
Hwy 59, Exit 522E, 802 E. York, Hwy 59
Ganado TX
Phone:77962

","1309",1396,63,"1425"
"1066",-96.232455,29.219114,"Indie Truck Stop","El Campo Truck Stop Exxon
US59 Ex 960, 21411 US Highway 59
El Campo TX
Phone:77437

","1278",549,682,"1426"
"1067",-96.048627,29.416301,"Indie Truck Stop","786 Truck Stop
Hwy 59, 10400 Highway 59
East Bernard TX
Phone:77435

","1270",2195,65,"1427"
"1068",-96.076627,29.393019,"Loves Travel Stop","Loves Travel Stop
Walnut Street, US 59
Hungerford TX
Phone:77435

","1376",541,65,"1428"
"1069",-95.912861,29.494748,"Indie Truck Stop","786 Truck Stop
7122 South Highway 59
Beasley TX
Phone:77417

","1176",4636,17,"1429"
"1070",-95.911794,29.495112,"Pilot Travel Center","Pilot Travel Center
525 1st Street, Hwy 59
Beasley TX
Phone:77417

","1177",4636,17,"1430"
"1071",-95.457199,29.197286,"Loves Travel Stop","Loves Travel Stop
2301 FM 523
Angleton TX
Phone:77515

","1158",5094,338,"1431"
"1072",-94.980765,29.357271,"Indie Truck Stop","Shoppers Mart
I-45 Ex 10, 2605 Main
La Marque TX
Phone:77568

","1402",5234,66,"1432"
"1073",-97.103376,29.69621,"Indie Truck Stop","Flatonia Travel Center
I-10 Ex 661 (Hwy 95)
Flatonia TX
Phone:78941

","1293",7916,75,"1433"
"1074",-96.331645,29.586229,"Indie Truck Stop","Buc-Ees
US90, 505 E. Main St
Eagle Lake TX
Phone:77434

","1267",1275,169,"1434"
"1075",-95.9522,29.78028,"Flying J Travel Plaza","Flying J Travel Plaza
I-10 Exit 732, 204 South Waller Ave
Brookshire TX
Phone:77243

","1190",11692,162,"1435"
"1076",-95.951307,29.777922,"Indie Truck Stop","Brookshire Citgo
I-10 Ex 732, 306 S Waller Ave
Brookshire TX
Phone:77423

","1191",11692,162,"1436"
"1077",-96.047158,30.107898,"Indie Truck Stop","Hempstead Truck Stop
2000 FM 1488
Hempstead TX
Phone:77445

","1328",4935,288,"1437"
"1078",-96.090985,30.117623,"Indie Truck Stop","Chevron Truck Stop
US290, 51267 Hwy 290
Hempstead TX
Phone:77445

","1329",5274,288,"1438"
"1079",-96.854273,30.713984,"Indie Truck Stop","Cefco
Hwy 79 and 339
Palestine TX
Phone:75801

","1490",3256,22,"1439"
"1080",-96.746551,30.496267,"Indie Truck Stop","Bigs
Hwy 21, 4360 Highway 21 W.
Caldwell TX
Phone:77836

","1207",1221,240,"1440"
"1081",-96.967719,30.848156,"Indie Truck Stop","Cefco
US77/US190, 1 East St
Cameron TX
Phone:76520

","1208",3963,88,"1441"
"1082",-96.71284,31.080513,"Indie Truck Stop","Exxon
Hwy 6, 16194 N. State Highway 6
Bremond TX
Phone:76629

","1186",2196,18,"1442"
"1083",-96.403318,30.670695,"Indie Truck Stop","Fas-Start Market
Hwy 21, 2714 Hwy 21 W
Bryan TX
Phone:77803

","1196",2766,343,"1443"
"1084",-96.425876,30.72572,"Indie Truck Stop","Biggas
2890 N Harvey Mitchell Pkwy
Bryan TX
Phone:77808

","1198",3267,134,"1444"
"1085",-96.357772,30.697361,"Indie Truck Stop","Speedy Stop
US190/Hwy 21, 3401 Hwy 21 E
Bryan TX
Phone:77808

","1197",11304,331,"1445"
"1086",-96.601036,30.895112,"Loves Travel Stop","Loves Travel Stop
Hwy 6 and FM 485
Hearne TX
Phone:77859

","1326",6137,98,"1446"
"1087",-95.800995,29.784478,"Indie Truck Stop","Sunmart
I-10, 24985 I-10 W
Katy TX
Phone:77494

","1397",11683,151,"1447"
"1088",-95.881907,29.779813,"Loves Travel Stop","Loves Travel Stop
612 Pederson Road, I-10 Exit 737
Katy TX
Phone:77494

","1398",11692,151,"1448"
"1089",-95.446332,29.612996,"Indie Truck Stop","Mitras Texaco
US90 and Harim Clark Rd, 4515 W. Fuqua St
Houston TX
Phone:77045

","1344",1520,277,"1449"
"1090",-95.507884,29.629621,"Indie Truck Stop","Texaco
US90, 14711 S Main St
Houston TX
Phone:77035

","1345",5790,354,"1450"
"1091",-95.387908,29.612306,"Indie Truck Stop","South Freeway Truck Stop
US288 and Almeda-Genoa, 12602 South Fwy
Houston TX
Phone:77047

","1343",11447,220,"1451"
"1092",-95.526828,29.832029,"Indie Truck Stop","Chevron
I-290 Ex 212, 9505 Clay Rd
Houston TX
Phone:77080

","1359",21049,200,"1452"
"1093",-95.53365,29.85488,"Indie Truck Stop","Hempstead Truck Stop
US290, 14304 Hempstead Rd
Houston TX
Phone:77040

","1363",21687,600,"1453"
"1094",-95.577974,29.880705,"Indie Truck Stop","Charlies Conoco
I-290 Ex 529, 11250 FM 529 Rd
Houston TX
Phone:77041

","1365",15993,654,"1454"
"1095",-95.5450487,29.93050487,"Indie Truck Stop","Sunmart
Beltway8 and N Gessner Dr, 8110 N Sam Houston Pkwy W
Houston TX
Phone:77039

","1366",6397,526,"1455"
"1096",-95.369817,29.797437,"Loves Travel Stop","Loves Travel Stop
210 Patton Street
Houston TX
Phone:77009

","1369",65510,230,"1456"
